id,Nom,Adresse1,Adresse2,Adresse3,Code Postal,Commune,Code inse,Téléphone,Téléphone international,Mél,Site Web (URL),Fax,Fax international,Descriptif court (Standard),Classement HOT,Chaines,Longitude,Latitude,Altitude,Géolocalisation validée,,,,,,,,,,,,,,,
4742663,Le Miramonti,5-7 Rue A. Vassallo,,,6430,Tende,6163,04 93 04 61 82,+334 93 04 61 82,sarl.noa0036@orange.fr,http://www.lemiramonti-restaurant.fr/hotel-tende,04 93 04 78 71,+334 93 04 78 71,L'hôtel restaurant Le Miramonti est situé à Tende proche des massifs montagneux et de la Vallée des Merveilles dans les Alpes-Maritimes.,,,7.593307,44.087829,,1,,,,,,,,,,,,,,,
4742672,Auberge Val Castérino,Hameau de Castérino,,,6430,Tende,6163,04 93 04 64 38,+334 93 04 64 38,aubergevalcasterino@gmail.com,http://www.valcasterino.fr, , ,"Sur le site historique de Val Castérino, l'Auberge propose 10 chambres, chacune avec salle de bain privée et WC. La propriétaire, Dominique, vous propose les recettes typiques de la montagne,  avec des produits naturels de la région.",2 étoiles,,7.506243,44.097734,,1,,,,,,,,,,,,,,,
4742686,Hôtel du Centre,12 Pl. de la République,,,6430,Tende,6163,04 93 04 62 19,+334 93 04 62 19,hotel-du-centre@hotmail.fr,http://www.hotel-du-centre-tende.fr/,04 93 04 62 37,+334 93 04 62 37,"En plein coeur du village historique de Tende, l'Hôtel du Centre vous accueille aux portes du Parc National du Mercantour et à moins de 50 km des plages de la Côte d'Azur !",,,7.593531,44.087561,,1,,,,,,,,,,,,,,,
4742704,Le Prieuré,Rue Jean Médecin,St Dalmas de Tende,,6430,Tende,6163,04 93 04 75 70,+334 93 04 75 70,contact@leprieure.org,http://www.leprieure.org,04 93 04 71 58,+334 93 04 71 58,"A Saint Dalmas de Tende, dans la vallée de la Roya, à deux pas de la Côte d'Azur (Menton 40km) est à découvrir un ancien monastère réhabilité en hôtel de 24 chambres, 2 étoiles et un restaurant traditionnel.",2 étoiles,,7.586658,44.058051,,1,,,,,,,,,,,,,,,
4742710,Auberge sainte Marie Madeleine,Hameau de Castérino,,,6430,Tende,6163,04 93 04 65 93,+334 93 04 65 93,gitedecasterino@wanadoo.fr,http://www.casterino.com,04 93 04 77 65,+334 93 04 77 65,,,,7.506071,44.097703,1550,1,,,,,,,,,,,,,,,
4743211,Club Port la Galère ****,Cité Marine de Port La Galère,27 avenue de la Réale,,6590,Théoule-sur-Mer,6138,04 93 75 40 43,+334 93 75 40 43,info@clubportlagalere.com,http://www.clubportlagalere.com,04 93 75 01 97,+334 93 75 01 97,"Comme suspendu entre ciel et mer, le Club de Port la Galère est idéalement situé dans un parc de 23 hectares sécurisé à seulement 15 Km de Cannes.",4 étoiles,,6.940984,43.505623,,1,,,,,,,,,,,,,,,
4743412,RESIDENCE DES CHEVALIERS,521 Route du Caire,,,6140,Tourrettes-sur-Loup,6148,04 93 59 31 97,+334 93 59 31 97,hoteldeschevaliers06@wanadoo.fr,http://hoteldeschevaliers06.monsite.wanadoo.fr,04 93 59 27 97,+334 93 59 27 97,"Bastide dominant le village, avec vue sur mer et toute la Côte. Calme absolu. Hôtel situé sur un terrain en restanques de 2 hectares. Terrasses, patio arborés, piscine de 20 mètres.",3 étoiles,,7.05607,43.725124,,1,,,,,,,,,,,,,,,
4743627,ARMOIRIES (les),Rue Grande,Pl. des Arcades,,6560,Valbonne,6152,04 93 12 90 90,+334 93 12 90 90,info@hotellesarmoiries.com,http://www.hotellesarmoiries.com, , ,,3 étoiles,,7.008446,43.641489,,1,,,,,,,,,,,,,,,
4743643,OMEGA,49 Rue Ludwig Van Beethoven,Les Lucioles-Accès 3,,6560,Valbonne,6152,04 92 96 07 07,+334 92 96 07 07,reservation@hotelomega.com,http://www.hotelomega.com, , ,Un hôtel intimiste au charme provençal.,3 étoiles,,7.008553,43.640815,,1,,,,,,,,,,,,,,,
4743650,Hôtel Ibis Antibes Sophia Antipolis,Les Lucioles 2,502 rue Albert Caquot,,6560,Valbonne,6152,04 93 65 30 60,+334 93 65 30 60,h0711@accor.com, , , ,"L'hôtel Ibis Antibes Sophia Antipolis est au coeur de la pinède de Sophia Antipolis, à 20 mn de l'aéroport de Nice, à 15 mn de Cannes et ses plages, à 10 mn des parfumeries de Grasse et de Marineland.",3 étoiles,,7.008553,43.640815,,1,,,,,,,,,,,,,,,
4743658,BASTIDE DE VALBONNE (la),1288 Route de Cannes,107 Chemin Font de Cuberté,,6560,Valbonne,6152,04 93 12 33 40,+334 93 12 33 40,bastide-de-valbonne@wanadoo.fr,http://www.bastidedevalbonne.com,04 93 12 33 41,+334 93 12 33 41,,4 étoiles,,7.008553,43.640815,,1,,,,,,,,,,,,,,,
4743683,Hôtel Castel Provence,30 chemin de la Pinchinade,BP 20,,6370,Mouans-Sartoux,6084,04 93 12 11 92,+334 93 12 11 92,reservation@hotelcastelprovence.com,http://www.hotelcastelprovence.com, , ,"Entouré par la mer et les montagnes, le point de départ idéal pour profiter des plages de la côte d'Azur, des merveilles naturelles de l'arrière-pays et des trésors culturels des alentours.",3 étoiles,,7.008553,43.640815,,1,,,,,,,,,,,,,,,
4744109,Villa Terramera,17 Avenue des Martyrs de la Résistance,,Centre-ville,83980,Le Lavandou,83070,04 22 14 55 44,+334 22 14 55 44,contact@villa-terramera.fr,http://www.villa-terramera.com/, , ,"Une re-naissance: La Villa TerraMera Hôtel un petit hôtel de charme pour petit budget. Nathalie & Thierry Paganini déjà exploitants de l'Hôtel Restaurant La Ferme*** à Avignon avec succès depuis 2012, tente un nouveau pari au Lavandou, en bord de mer.",Non Classé NN 2009,,6.365518,43.137545,,1,,,,,,,,,,,,,,,
4744736,`BEST,44 Av. Maréchal Foch,,,6000,Nice,6088,04 93 85 14 31,+334 93 85 14 31,contact@hotel-newyork-nice.com,http://www.hotel-newyork-nice.com, , ,Parenthèse chic et décontractée en plein cœur de Nice sur l'Avenue Jean Médecin (principale rue commerçante de Nice) entre la gare Nice-Ville et la Place Masséna. Le BEST WESTERN Hotel New York vous réserve un acceuil chaleureux 24h/24 pour votre séjour.,3 étoiles,,7.266878,43.702641,,1,,,,,,,,,,,,,,,
4744753,DURANTE,16 Avenue Durante,,,6000,Nice,6088,04 93 88 84 40,+334 93 88 84 40,info@hotel-durante.com,http://www.hotel-durante.com, , ,,3 étoiles,,7.262529,43.703288,,1,,,,,,,,,,,,,,,
4744757,IBIS NICE CENTRE NOTRE DAME,41 Rue Lamartine,,,6000,Nice,6088,04 93 62 14 43,+334 93 62 14 43,h3724@accor.com,http://www.ibishotel.com, , ,,3 étoiles,,7.267031,43.70503,,1,,,,,,,,,,,,,,,
4744760,IBIS NICE AEROPORT PROMENADE,359 Promenade des Anglais,,,6000,Nice,6088,04 93 83 30 30,+334 93 83 30 30,h0749@accor.com,http://www.ibis.com/fr/hotel-0749-ibis-nice-aeroport-promenade/index.shtml#, , ,"Au bord de la Baie des Anges, au pied des Alpes d'azur…l''Hôtel Ibis Nice Aéroport - Promenade des Anglais… votre étape sur la côte d'azur !",3 étoiles,,7.230205,43.679446,,1,,,,,,,,,,,,,,,
4744769,IBIS BUDGET AEROPORT NICE ARENAS,455 Promenade des Anglais,,,6000,Nice,6088,08 92 68 06 49,+338 92 68 06 49,h2579@accor.com,http://www.accorhotels.com/fr/hotel-2579-ibis-budget-nice-aeroport-promenade-des-anglais/index.shtml, , ,,2 étoiles,,7.213871,43.667495,,1,,,,,,,,,,,,,,,
4744771,Hôtel Nap,44 Rue Pastorelli,,,6000,Nice,6088,04 93 85 43 59,+334 93 85 43 59,bonjour@hotel-nap.com,http://www.hotel-nap.com/,04 93 62 90 74,+334 93 62 90 74,"Idéalement situé au cœur de la cité, Le Nap renouvelle le genre urbain : invitant à plonger au cœur de la vieille ville pour mieux poursuivre par la promenade des anglais et... savourer sa chance les pieds dans l'eau.",3 étoiles,,7.268887,43.700031,,1,,,,,,,,,,,,,,,
4744821,BACKPAKERS HOTEL,32 Rue Pertinax,,,6000,Nice,6088,04 93 80 30 72,+334 93 80 30 72,chezpatrick@voila.fr,http://chezpatrick.com, , ,Nous serons très heuteux de vous accueillir dans notre auberge .,,,7.265913,43.705004,,1,,,,,,,,,,,,,,,
4744838,PIEMONT (du),19 Rue Alsace Lorraine,Passage Martin,,6000,Nice,6088,04 93 88 25 15,+334 93 88 25 15,hoteldupiemont@wanadoo.fr, ,04 93 16 15 18,+334 93 16 15 18,,1 étoile,,7.263329,43.703787,,1,,,,,,,,,,,,,,,
4744840,Hôtel Campanile Nice Aéroport,459/461 Promenade des Anglais,L'Arénas,,6000,Nice,6088,04 93 21 20 20,+334 93 21 20 20,nice.aeroport@campanile.fr,http://www.campanile-nice-aeroport.fr, , ,"L'hôtel est situé en face de l'aéroport international Nice Côte d'Azur. Accès pratique à la sortie de l'autoroute A8, l'hôtel est idéalement situé pour visiter la région. Il dispose de 170 chambres climatisées et insonorisées.",3 étoiles,,7.211361,43.687748,,1,,,,,,,,,,,,,,,
4744844,Westminster Hotel & Spa,27 Promenade des Anglais,,,6000,Nice,6088,04 92 14 86 86,+334 92 14 86 86,reservation@westminster-nice.com,http://www.westminster-nice.com, , ,"Entierement renové, le Westminster Hotel & Spa est situé au centre de la Promenade des Anglais à Nice, face à la mer, à deux pas du centre ville, des boutiques de luxe, du Cours Saleya et des petites rues du Vieux Nice.",4 étoiles,,7.260981,43.694736,,1,,,,,,,,,,,,,,,
4744859,MEURICE (le),14 Av. de Suède,,,6000,Nice,6088,04 97 03 05 20,+334 97 03 05 20,contact@hotel-le-meurice.com,http://www.hotel-le-meurice.com,04 97 03 05 21,+334 97 03 05 21,"Situé à quelques minutes du Vieux Nice, à deux pas de la Promenade des Anglais, Le Meurice bénéficie d'un emplacement exceptionnel.",3 étoiles,,7.265744,43.696544,,1,,,,,,,,,,,,,,,
4744869,EVELIA,47 Avenue Thiers,,,6000,Nice,6088,04 93 88 75 84,+334 93 88 75 84,evelia.hotels@yahoo.fr,http://www.eveliahotels.com,04 93 87 48 49,+334 93 87 48 49,"L'hôtel Evelia se situe au coeur de la ville de Nice. L'express Nice aéroport vous dessert devant la porte de notre hôtel.
500 m de la plage 5 minutes a pied de la gare",1 étoile,,7.256858,43.701816,,1,,,,,,,,,,,,,,,
4744870,Suites Novotel Nice Aéroport Arénas,125 boulevard René Cassin,,,6000,Nice,6088,04 92 29 41 00,+334 92 29 41 00,h6513@accor.com,http://www.novotel.com/fr/hotel-6513-novotel-suites-nice-aeroport-arenas/index.shtml,04 92 29 41 01,+334 92 29 41 01,"Hôtel 4***, 84 suites chaleureuses de 30m² modulables. Wifi offert et illimité. Près de l'aéroport, situé au coeur du quartier d'affaires de l'Arenas et à 10 min du centre ville de Nice.",4 étoiles,,7.210749,43.668284,,1,,,,,,,,,,,,,,,
4744882,VILLA EDEN,99 Bis Promenade des Anglais,,,6000,Nice,6088,04 93 86 53 70,+334 93 86 53 70,booking@hotel-villaeden.com,http://www.hotel-villaeden.com,04 93 97 67 97,+334 93 97 67 97,,2 étoiles,,7.247152,43.691365,,1,,,,,,,,,,,,,,,
4744976,Hôtel Le Green Ecolodge,Route de télésiège,Lieu dit le Suc,,6420,Valdeblore,6153,04 93 03 00 00,+334 93 03 00 00,contact@greenecolodge.com,http://www.greenecolodge.com, , ,"Le Green est surtout un Ecolodge, un lieu de charme au Paradis du silence, dans un environnement de nature et de paix privilégiant le repos, la détente, le calme, la sérénité…",4 étoiles,,7.1719,44.0719,,1,,,,,,,,,,,,,,,
4745040,AUBERGE LE PETIT CHAMOIS,Rte du Télésiège,La Colmiane,,6420,Valdeblore,6153,04 93 02 83 45,+334 93 02 83 45, , , , ,,,,7.222594,44.070875,,1,,,,,,,,,,,,,,,
4745048,Hôtel de Valdeblore,Rue Centrale - La Bolline,,,6420,Valdeblore,6153,04 93 03 28 53,+334 93 03 28 53,hoteldevaldeblore@wanadoo.fr,http://www.hotel-valdeblore.com, , ,"Situé à Valdeblore la Bolline, sur la Route des Grandes Alpes et à 10 minutes de la station de  la Colmiane, notre hôtel vous propose des chambres à thèmes. Chambres doubles ou suites famille sont à votre disposition, toutes équipées de TV.",2 étoiles,,7.166992,44.07291,,1,,,,,,,,,,,,,,,
4745715,La Lubiane,10 Av. Mal Joffre,,,6140,Vence,6157,04 93 58 01 10,+334 93 58 01 10,hotel@lubiane.fr,http://www.lubiane.fr, , ,"14 chambres. Terrasses fleuries, vue sur les Baous. Parking privé. 350 m du centre-ville.",,,7.107112,43.724728,,1,,,,,,,,,,,,,,,
4745727,Le Miramar,167 Avenue Bougearel,Plateau Saint Michel,,6140,Vence,6157,493580132,33493580132,contact@hotel-miramar-vence.com,http://www.hotel-miramar-vence.com, , ,"L'hôtel Miramar petit hôtel de charme, à Vence vous propose un séjour convivial dans une ancienne maison de maître au cœur de la Côte d'Azur.",3 étoiles,,7.113276,43.722729,,1,,,,,,,,,,,,,,,
4745733,Villa Roseraie,128 Avenue Henri Giraud,,,6140,Vence,6157,04 93 58 02 20,+334 93 58 02 20,accueil@villaroseraie.com,http://www.villaroseraie.com, , ,"Hôtel de charme à 400 m du centre historique. Demeure méditerranéenne fin 19ème, confortable  et accueillante aux couleurs de Provence.",3 étoiles,,7.105711,43.725238,,1,,,,,,,,,,,,,,,
4745738,Interhôtel Le Floréal,440 Avenue Rhin et Danube,,,6140,Vence,6157,493586440,33493586440,hotel.floreal@wanadoo.fr,http://www.hotel-floreal-vence.fr/, , ,"L’Interhôtel Le Floréal vous propose 41 chambres climatisées, spacieuses avec terrasse ou balcon privé.",3 étoiles,,7.101483,43.724778,,1,,,,,,,,,,,,,,,
4745740,Hôtel Restaurant & Spa Le Cantemerle,258 Chemin de Cantemerle,,,6140,Vence,6157,04 93 58 08 18,+334 93 58 08 18,info@hotelcantemerle.com,https://www.cantemerle-hotel-vence.com/fr/, , ,Une harmonie entre authenticité provençale et modernité avec 27 chambres et suites dans un parc ombragé d’1 hectare. À 500 mètres du centre-ville.,4 étoiles,,7.120157,43.715334,,1,,,,,,,,,,,,,,,
4745752,Hôtel des Cayrons,2340 Route de Cagnes,Les Cayrons,,6140,Vence,6157,04 93 58 11 27,+334 93 58 11 27,hotelcayrons@orange.fr,http://www.hotelcharmevence.com, , ,Un accueil chaleureux vous attend dans cet hôtel classé 3 Cheminées au Logis de France. Idéal pour les familles.,3 étoiles,,7.132573,43.705402,,1,,,,,,,,,,,,,,,
4745793,Auberge Des Seigneurs,1 Rue du Dr Binet,,,6140,Vence,6157,493580424,33493580424,sandrine.rodi@wanadoo.fr,http://auberge-seigneurs.fr/fr/, , ,"6 chambres, auberge de style provençal située dans la cité historique. Affaire familiale depuis 1916. Restaurant dont la cuisine varie au gré des saisons.",Sans étoile,,7.112647,43.723139,,1,,,,,,,,,,,,,,,
4745814,Château Saint-Martin & Spa,2490 Avenue des Templiers,,,6140,Vence,6157,493580202,33493580202,reservation.csm@oetkercollection.com,https://www.oetkercollection.com/destinations/chateau-saint-martin/, , ,"Situé dans un domaine de 14 hectares, piscine chauffée à débordement.",5 étoiles,,7.106246,43.730922,,1,,,,,,,,,,,,,,,
4745816,Mas De Vence,539 Avenue Emile Hugues,,,6140,Vence,6157,04 93 58 06 16,+334 93 58 06 16,mas@azurline.com,https://masdevence.azurline.com/, , ,"Le Mas, vous reçoit tout au long de l’année. Cadre accueillant et confortable, à moins de 300 m du centre historique de Vence.",3 étoiles,,7.112964,43.720096,,1,,,,,,,,,,,,,,,
4745905,B&B Les Cavaliers,1810 RD 6007 Quartier les Cavaliers,,,6270,Villeneuve-Loubet,6161,08 92 70 75 72,+338 92 70 75 72,bb_4211@hotel-bb.com,http://www.hotel-bb.com,04 93 20 70 04,+334 93 20 70 04,Hôtel de chaîne situé dans la zone d'activités économique Pôle Marina 7 proche transports en commun et commodités.,2 étoiles,,7.132799,43.633406,0,1,,,,,,,,,,,,,,,
4745960,Villa Azur,1399 Avenue de la Batterie,,,6270,Villeneuve-Loubet,6161,04 93 73 08 88,+334 93 73 08 88,contact@villa-azur.com,http://www.villa-azur.com,04 93 73 59 90,+334 93 73 59 90,Hôtel de tourisme récent situé en bord de mer. Proche port Marina Baie des Anges et commodités.,4 étoiles,,7.135994,43.632158,0,1,,,,,,,,,,,,,,,
4745962,Hostellerie du Loup,"194, avenue des Plans",,,6270,Villeneuve-Loubet,6161,04 92 02 97 87,+334 92 02 97 87,contact@hostellerieduloup.com,http://www.hostellerieduloup.com, , ,Petit hôtel familial à proximité du village provençal et des commodités. Accès rapide à la balade piétonne sur les rives d'un cours d'eau Le Loup .,,,7.122487,43.655928,,1,,,,,,,,,,,,,,,
4745966,Hôtel Le Galoubet,174 avenue du Castel,,,6270,Villeneuve-Loubet,6161,04 92 13 59 00,+334 92 13 59 00,hotel.galoubet@wanadoo.fr,http://www.hotellegaloubet.com,04 92 13 59 29,+334 92 13 59 29,Hotel de tourisme situé dans un quartier très calme à proximité d'un parc naturel.,3 étoiles,,7.126877,43.63131,,1,,,,,,,,,,,,,,,
4745988,Hôtel F1,Allée Nollis,Le Logis de Bonneau,,6270,Villeneuve-Loubet,6161,08 91 70 54 30,+338 91 70 54 30,h2494@accor.com,http://www.hotelf1.com,04 93 22 32 21,+334 93 22 32 21,Hôtel de chaîne low cost situé dans la zone d'activités économiques Pôle Marina 7 proche commodités et parc naturel.,,,7.130192,43.627792,,1,,,,,,,,,,,,,,,
4745990,Ô Villagio,"1, avenue de la Libération",Village,,6270,Villeneuve-Loubet,6161,04 93 20 88 13,+334 93 20 88 13, ,http://www.hotel-ovillagio.com, , ,Petit hôtel à deux pas du village provençal et des commodités. Accès direct à une jolie balade sur les rives du cours d'eau le Loup.,,,7.12192,43.657315,,1,,,,,,,,,,,,,,,
4745992,Perla Riviera,369 Route de la Colle,La Grange Rimade,,6270,Villeneuve-Loubet,6161,04 93 20 97 58,+334 93 20 97 58,contact@perlariviera.fr,http://www.perlariviera.com, , ,,3 étoiles,,7.122832,43.665825,,1,,,,,,,,,,,,,,,
4746000,Hôtel Bahia,"23, boulevard Eric Tabarly",Entrée par Boulevard des Italiens,,6270,Villeneuve-Loubet,6161,04 93 20 21 21,+334 93 20 21 21,hotel.bahia@wanadoo.fr,http://www.hotelbahia06.com,04 93 20 96 96,+334 93 20 96 96,Hôtel de tourisme en bord de mer situé dans une résidence calme. Proche de port Marina Baie des Anges et des commodités. Accès direct à une promenade piétonne sur la plage. Vue panoramique sur la Méditerranée et les Alpes du Sud.,3 étoiles,,7.140496,43.639803,0,1,,,,,,,,,,,,,,,
4746032,Mercure Villeneuve-Loubet Plage,"215, Boulevard Eric Tabarly",,,6270,Villeneuve-Loubet,6161,04 93 20 45 09,+334 93 20 45 09,ha9a2@accor.com,https://www.accorhotels.com/fr/hotel-A9A2-hotel-mercure-villeneuve-loubet-plage-opening-december-2017/index.shtml, , ,Hôtel de tourisme récent en bord de mer dans un quartier calme et résidentiel. Proche de port Marina Baie des Anges et des commodités. Accès direct à une promenade piétonne sur la plage. Vue panoramique sur la Méditerranée et les Alpes du Sud.,4 étoiles,,7.139905,43.638089,,1,,,,,,,,,,,,,,,
4746333,Hôtel Marc Hély,535 route de Cagnes,D6,,6480,La Colle-sur-Loup,6044,04 93 22 64 10,+334 93 22 64 10,contact@hotel-marc-hely.com,http://www.hotel-marc-hely.com, , ,"L'hôtel de style provençal est en retrait de la route, dans un agréable jardin avec une piscine et parking privé.",3 étoiles,,7.11437,43.681111,90,1,,,,,,,,,,,,,,,
4746338,Alain Llorca,350 Route de Saint-Paul,,,6480,La Colle-sur-Loup,6044,04 93 32 02 93,+334 93 32 02 93,reservations@alainllorca.com,https://www.instagram.com/alain.llorca/, , ,Une décoration raffinée et une table de choix pour cet hôtel 4 étoiles. Une des plus belles vues sur Saint-Paul de Vence.,4 étoiles,,7.109193,43.695221,,1,,,,,,,,,,,,,,,
4746461,RIJ CLAIRVALLON,26 Av. Scudéri,,,6000,Nice,6088,04 93 81 27 63,+334 93 81 27 63,contact@clajsud.fr,http://www.clajsud.fr, , ,"Bienvenue à « Clairvallon » à Nice sur la Côte d'Azur. Toute l'année le Relais International de la Jeunesse ouvre ses portes. En plein quartier résidentiel, entouré d'un grand parc, Clairvallon est le rendez-vous des jeunes de France et du Monde.",,,7.271583,43.729567,,1,,,,,,,,,,,,,,,
4746483,NICEA,6 Rue Miron,,,6000,Nice,6088,04 93 62 10 65,+334 93 62 10 65,niceahotel@aol.com,http://www.niceahotel.com, , ,,3 étoiles,,7.267832,43.705243,,1,,,,,,,,,,,,,,,
4746489,H33,33 Rue Pastorelli,,,6000,Nice,6088,04 93 62 18 82,+334 93 62 18 82,reservation@h33-hotel-nice.com,http://www.h33-hotel-nice.com,04 93 92 19 12,+334 93 92 19 12,"Situé en plein centre de Nice, très proche de la Place Masséna et des plages, l'hôtel H33 est un établissement agréable bénéficiant d'un emplacement idéal pour découvrir la ville et profiter au maximum de votre séjour sur la Côte d'Azur.",2 étoiles,,7.270614,43.700478,,1,,,,,,,,,,,,,,,
4746491,Hôtel Solara,7 rue de France,,,6000,Nice,6088,04 93 88 09 96,+334 93 88 09 96,contact@hotelsolara.com,http://www.hotelsolara.com,04 93 88 36 86,+334 93 88 36 86,"L’hotel a 13 chambres , celles situées au cinquième étage ont une terrasse. Les chambres sont équipées de salles de bain avec douche , télévision , téléphone ,réfrigérateur et air conditionné. L’accès internet wifi est gratuit.",2 étoiles,,7.264186,43.696482,,1,,,,,,,,,,,,,,,
4746497,ESATITUDE,3 Rue de Roquebillière,,,6000,Nice,6088,04 92 14 60 50,+334 92 14 60 50,esatitudehotel@adapeiam.fr,http://www.hotelesatitude.com,04 92 14 60 51,+334 92 14 60 51,"L'ESATITUDE HOTEL *** vous propose ses 29 chambres tout confort, un garage fermé sécurisé, un bar/restaurant et son patio. L'hôtel se trouve à proximité du coeur de Nice et il est désservi par le tramway (arrêt Virgile Barel à 200 m).",3 étoiles,,7.289472,43.715217,,1,,,,,,,,,,,,,,,
